filename	min_trees	median_trees	max_trees	total_trees	PC_dist	patients	inferred_k	true_k	consensus_PC	selected_PC	clustering_recall	clustering_precision	clustering_Rand	selection_accuracy	sol_PC_dist	instance	method	M	m
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k6.solution.txt	1	4	44	776	0.0	100	6	3	0.5	0.21	0.489834	1.0	0.832727	0.51	0	s9_k3_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k7.solution.txt	1	4	44	776	0.0	100	7	3	0.571429	0.08666669999999999	0.6746770000000001	1.0	0.893333	0.78	0	s9_k3_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k8.solution.txt	1	4	44	776	0.0	100	8	3	0.625	0.223333	0.43376499999999996	1.0	0.814343	0.45	0	s9_k3_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k9.solution.txt	1	4	44	776	0.0	100	9	3	0.666667	0.0116667	0.794824	1.0	0.9327270000000001	0.93	0	s9_k3_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k10.solution.txt	1	4	44	776	0.0	100	10	3	0.7	0.07833330000000001	0.773876	1.0	0.925859	0.83	0	s9_k3_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k1.solution.txt	1	4	44	776	37.2	100	1	3	0.818182	0.261667	1.0	0.327879	0.327879	0.28	0	s9_k3_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k2.solution.txt	1	4	44	776	17.0	100	2	3	0.424242	0.13	1.0	0.5925520000000001	0.7745449999999999	0.52	0	s9_k3_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k3.solution.txt	1	4	44	776	0.0	100	3	3	0.0	0.0	1.0	1.0	1.0	1.0	0	s9_k3_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k4.solution.txt	1	4	44	776	0.0	100	4	3	0.25	0.0	0.9815159999999999	1.0	0.9939389999999999	1.0	0	s9_k3_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k5.solution.txt	1	4	44	776	0.0	100	5	3	0.4	0.0	0.9574860000000001	1.0	0.9860610000000001	1.0	0	s9_k3_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k6.solution.txt	1	4	44	776	0.0	100	6	3	0.5	0.21	0.489834	1.0	0.832727	0.51	0	s9_k3_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k7.solution.txt	1	4	44	776	0.0	100	7	3	0.571429	0.08666669999999999	0.6746770000000001	1.0	0.893333	0.78	0	s9_k3_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k8.solution.txt	1	4	44	776	0.0	100	8	3	0.625	0.223333	0.43376499999999996	1.0	0.814343	0.45	0	s9_k3_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k3_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k9.solution.txt	1	4	44	776	0.0	100	9	3	0.666667	0.0116667	0.794824	1.0	0.9327270000000001	0.93	0	s9_k3_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k10.solution.txt	1	4	26	603	0.0	100	10	4	0.6	0.11333299999999999	0.737679	1.0	0.933333	0.83	0	s9_k4_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k1.solution.txt	1	4	26	603	37.2727	100	1	4	0.875	0.13333299999999998	1.0	0.254141	0.254141	0.5	0	s9_k4_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k2.solution.txt	1	4	26	603	20.5455	100	2	4	0.541667	0.06833330000000001	1.0	0.428766	0.6614140000000001	0.68	0	s9_k4_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k3.solution.txt	1	4	26	603	8.18182	100	3	4	0.25	0.02	1.0	0.685932	0.8836360000000001	0.92	0	s9_k4_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k4.solution.txt	1	4	26	603	0.0	100	4	4	0.0	0.0	1.0	1.0	1.0	1.0	0	s9_k4_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k5.solution.txt	1	4	26	603	0.0	100	5	4	0.2	0.0466667	0.799682	1.0	0.949091	0.86	0	s9_k4_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k6.solution.txt	1	4	26	603	0.0	100	6	4	0.333333	0.06166669999999999	0.914149	1.0	0.978182	0.9	0	s9_k4_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k7.solution.txt	1	4	26	603	0.0	100	7	4	0.428571	0.0483333	0.761526	1.0	0.9393940000000001	0.85	0	s9_k4_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k8.solution.txt	1	4	26	603	0.0	100	8	4	0.5	0.0466667	0.761526	1.0	0.9393940000000001	0.86	0	s9_k4_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k9.solution.txt	1	4	26	603	0.0	100	9	4	0.555556	0.0	0.9244829999999999	1.0	0.980808	1.0	0	s9_k4_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k10.solution.txt	1	4	26	603	0.0	100	10	4	0.6	0.11333299999999999	0.737679	1.0	0.933333	0.83	0	s9_k4_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k1.solution.txt	1	4	26	603	37.2727	100	1	4	0.875	0.13333299999999998	1.0	0.254141	0.254141	0.5	0	s9_k4_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k2.solution.txt	1	4	26	603	21.2727	100	2	4	0.522727	0.09333330000000001	1.0	0.428766	0.6614140000000001	0.65	0	s9_k4_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k3.solution.txt	1	4	26	603	8.18182	100	3	4	0.25	0.02	1.0	0.685932	0.8836360000000001	0.92	0	s9_k4_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k4.solution.txt	1	4	26	603	0.0	100	4	4	0.0	0.0	1.0	1.0	1.0	1.0	0	s9_k4_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k5.solution.txt	1	4	26	603	0.0	100	5	4	0.2	0.0466667	0.799682	1.0	0.949091	0.86	0	s9_k4_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k6.solution.txt	1	4	26	603	0.0	100	6	4	0.333333	0.06166669999999999	0.914149	1.0	0.978182	0.9	0	s9_k4_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k7.solution.txt	1	4	26	603	0.0	100	7	4	0.428571	0.0483333	0.761526	1.0	0.9393940000000001	0.85	0	s9_k4_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k8.solution.txt	1	4	26	603	0.0	100	8	4	0.5	0.0466667	0.761526	1.0	0.9393940000000001	0.86	0	s9_k4_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k9.solution.txt	1	4	26	603	0.0	100	9	4	0.555556	0.0	0.9244829999999999	1.0	0.980808	1.0	0	s9_k4_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k10.solution.txt	1	4	26	603	0.0	100	10	4	0.6	0.11333299999999999	0.737679	1.0	0.933333	0.83	0	s9_k4_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k1.solution.txt	1	4	26	603	37.2727	100	1	4	0.875	0.13333299999999998	1.0	0.254141	0.254141	0.5	0	s9_k4_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k2.solution.txt	1	4	26	603	20.5455	100	2	4	0.541667	0.06833330000000001	1.0	0.428766	0.6614140000000001	0.68	0	s9_k4_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k3.solution.txt	1	4	26	603	8.18182	100	3	4	0.25	0.02	1.0	0.685932	0.8836360000000001	0.92	0	s9_k4_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k4.solution.txt	1	4	26	603	0.0	100	4	4	0.0	0.0	1.0	1.0	1.0	1.0	0	s9_k4_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k5.solution.txt	1	4	26	603	0.0	100	5	4	0.2	0.0466667	0.799682	1.0	0.949091	0.86	0	s9_k4_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k6.solution.txt	1	4	26	603	0.0	100	6	4	0.333333	0.06166669999999999	0.914149	1.0	0.978182	0.9	0	s9_k4_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k7.solution.txt	1	4	26	603	0.0	100	7	4	0.428571	0.0483333	0.761526	1.0	0.9393940000000001	0.85	0	s9_k4_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k8.solution.txt	1	4	26	603	0.0	100	8	4	0.5	0.0466667	0.761526	1.0	0.9393940000000001	0.86	0	s9_k4_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k4_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k9.solution.txt	1	4	26	603	0.0	100	9	4	0.555556	0.0	0.9244829999999999	1.0	0.980808	1.0	0	s9_k4_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k10.solution.txt	1	5	120	911	0.0	100	10	5	0.5	0.0883333	0.785939	1.0	0.958788	0.78	0	s9_k5_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k1.solution.txt	1	5	120	911	43.25	100	1	5	0.911111	0.221667	1.0	0.192525	0.192525	0.37	0	s9_k5_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k2.solution.txt	1	5	120	911	30.8333	100	2	5	0.68	0.163333	1.0	0.284478	0.5157579999999999	0.49	0	s9_k5_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k3.solution.txt	1	5	120	911	20.0833	100	3	5	0.49090900000000004	0.09333330000000001	1.0	0.459499	0.7735350000000001	0.65	0	s9_k5_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k4.solution.txt	1	5	120	911	10.3333	100	4	5	0.2	0.035	0.912907	0.6845	0.902222	0.87	0	s9_k5_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k5.solution.txt	1	5	120	911	0.0	100	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s9_k5_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k6.solution.txt	1	5	120	911	0.0	100	6	5	0.166667	0.043333300000000005	0.9045120000000001	1.0	0.9816159999999999	0.87	0	s9_k5_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k7.solution.txt	1	5	120	911	0.0	100	7	5	0.28571399999999997	0.0	0.9569780000000001	1.0	0.991717	1.0	0	s9_k5_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k8.solution.txt	1	5	120	911	0.0	100	8	5	0.375	0.055	0.803778	1.0	0.9622219999999999	0.85	0	s9_k5_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r100_k9.solution.txt	1	5	120	911	0.0	100	9	5	0.44444399999999995	0.00333333	0.9171040000000001	1.0	0.9840399999999999	0.98	0	s9_k5_n100_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k10.solution.txt	1	5	120	911	0.0	100	10	5	0.5	0.0883333	0.785939	1.0	0.958788	0.78	0	s9_k5_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k1.solution.txt	1	5	120	911	43.25	100	1	5	0.911111	0.221667	1.0	0.192525	0.192525	0.37	0	s9_k5_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k2.solution.txt	1	5	120	911	30.9167	100	2	5	0.618182	0.186667	1.0	0.284478	0.5157579999999999	0.48	0	s9_k5_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k3.solution.txt	1	5	120	911	20.0833	100	3	5	0.49090900000000004	0.09333330000000001	1.0	0.459499	0.7735350000000001	0.65	0	s9_k5_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k4.solution.txt	1	5	120	911	10.3333	100	4	5	0.2	0.035	0.912907	0.6845	0.902222	0.87	0	s9_k5_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k5.solution.txt	1	5	120	911	0.0	100	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s9_k5_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k6.solution.txt	1	5	120	911	0.0	100	6	5	0.166667	0.043333300000000005	0.9045120000000001	1.0	0.9816159999999999	0.87	0	s9_k5_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k7.solution.txt	1	5	120	911	0.0	100	7	5	0.28571399999999997	0.0	0.9569780000000001	1.0	0.991717	1.0	0	s9_k5_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k8.solution.txt	1	5	120	911	0.0	100	8	5	0.375	0.055	0.803778	1.0	0.9622219999999999	0.85	0	s9_k5_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r10_k9.solution.txt	1	5	120	911	0.0	100	9	5	0.44444399999999995	0.00333333	0.9171040000000001	1.0	0.9840399999999999	0.98	0	s9_k5_n100_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k10.solution.txt	1	5	120	911	0.0	100	10	5	0.5	0.0883333	0.785939	1.0	0.958788	0.78	0	s9_k5_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k1.solution.txt	1	5	120	911	43.25	100	1	5	0.911111	0.221667	1.0	0.192525	0.192525	0.37	0	s9_k5_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k2.solution.txt	1	5	120	911	30.8333	100	2	5	0.68	0.163333	1.0	0.284478	0.5157579999999999	0.49	0	s9_k5_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k3.solution.txt	1	5	120	911	20.0833	100	3	5	0.49090900000000004	0.09333330000000001	1.0	0.459499	0.7735350000000001	0.65	0	s9_k5_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k4.solution.txt	1	5	120	911	10.3333	100	4	5	0.2	0.035	0.912907	0.6845	0.902222	0.87	0	s9_k5_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k5.solution.txt	1	5	120	911	0.0	100	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s9_k5_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k6.solution.txt	1	5	120	911	0.0	100	6	5	0.166667	0.043333300000000005	0.9045120000000001	1.0	0.9816159999999999	0.87	0	s9_k5_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k7.solution.txt	1	5	120	911	0.0	100	7	5	0.28571399999999997	0.0	0.9569780000000001	1.0	0.991717	1.0	0	s9_k5_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k8.solution.txt	1	5	120	911	0.0	100	8	5	0.375	0.055	0.803778	1.0	0.9622219999999999	0.85	0	s9_k5_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s9_k5_n100_M12_m7_simulations.txt_mcctCA_PC_r50_k9.solution.txt	1	5	120	911	0.0	100	9	5	0.44444399999999995	0.00333333	0.9171040000000001	1.0	0.9840399999999999	0.98	0	s9_k5_n100_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k10.solution.txt	1	4	18	290	0.0	50	10	1	0.9	0.01	0.607347	1.0	0.607347	0.94	0	s10_k1_n50_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k1.solution.txt	1	4	18	290	0.0	50	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s10_k1_n50_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k2.solution.txt	1	4	18	290	0.0	50	2	1	0.5	0.0	0.96	1.0	0.96	1.0	0	s10_k1_n50_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k3.solution.txt	1	4	18	290	0.0	50	3	1	0.666667	0.0	0.920816	1.0	0.920816	1.0	0	s10_k1_n50_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k4.solution.txt	1	4	18	290	0.0	50	4	1	0.75	0.0	0.8824489999999999	1.0	0.8824489999999999	1.0	0	s10_k1_n50_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k5.solution.txt	1	4	18	290	0.0	50	5	1	0.8	0.0	0.8448979999999999	1.0	0.8448979999999999	1.0	0	s10_k1_n50_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k6.solution.txt	1	4	18	290	0.0	50	6	1	0.833333	0.01	0.739592	1.0	0.739592	0.94	0	s10_k1_n50_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k7.solution.txt	1	4	18	290	0.0	50	7	1	0.857143	0.01	0.705306	1.0	0.705306	0.94	0	s10_k1_n50_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k8.solution.txt	1	4	18	290	0.0	50	8	1	0.875	0.0	0.737143	1.0	0.737143	1.0	0	s10_k1_n50_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k9.solution.txt	1	4	18	290	0.0	50	9	1	0.8888889999999999	0.0	0.702857	1.0	0.702857	1.0	0	s10_k1_n50_M12_m7	RECAP-r100	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r10_k10.solution.txt	1	4	18	290	0.0	50	10	1	0.9	0.01	0.607347	1.0	0.607347	0.94	0	s10_k1_n50_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r10_k1.solution.txt	1	4	18	290	0.0	50	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s10_k1_n50_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r10_k2.solution.txt	1	4	18	290	0.0	50	2	1	0.5	0.0	0.96	1.0	0.96	1.0	0	s10_k1_n50_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r10_k3.solution.txt	1	4	18	290	0.0	50	3	1	0.666667	0.0	0.920816	1.0	0.920816	1.0	0	s10_k1_n50_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r10_k4.solution.txt	1	4	18	290	0.0	50	4	1	0.75	0.0	0.8824489999999999	1.0	0.8824489999999999	1.0	0	s10_k1_n50_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r10_k5.solution.txt	1	4	18	290	0.0	50	5	1	0.8	0.0	0.8448979999999999	1.0	0.8448979999999999	1.0	0	s10_k1_n50_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r10_k6.solution.txt	1	4	18	290	0.0	50	6	1	0.833333	0.01	0.739592	1.0	0.739592	0.94	0	s10_k1_n50_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r10_k7.solution.txt	1	4	18	290	0.0	50	7	1	0.857143	0.01	0.705306	1.0	0.705306	0.94	0	s10_k1_n50_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r10_k8.solution.txt	1	4	18	290	0.0	50	8	1	0.875	0.0	0.737143	1.0	0.737143	1.0	0	s10_k1_n50_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r10_k9.solution.txt	1	4	18	290	0.0	50	9	1	0.8888889999999999	0.0	0.702857	1.0	0.702857	1.0	0	s10_k1_n50_M12_m7	RECAP-r10	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r50_k10.solution.txt	1	4	18	290	0.0	50	10	1	0.9	0.01	0.607347	1.0	0.607347	0.94	0	s10_k1_n50_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r50_k1.solution.txt	1	4	18	290	0.0	50	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s10_k1_n50_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r50_k2.solution.txt	1	4	18	290	0.0	50	2	1	0.5	0.0	0.96	1.0	0.96	1.0	0	s10_k1_n50_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r50_k3.solution.txt	1	4	18	290	0.0	50	3	1	0.666667	0.0	0.920816	1.0	0.920816	1.0	0	s10_k1_n50_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r50_k4.solution.txt	1	4	18	290	0.0	50	4	1	0.75	0.0	0.8824489999999999	1.0	0.8824489999999999	1.0	0	s10_k1_n50_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r50_k5.solution.txt	1	4	18	290	0.0	50	5	1	0.8	0.0	0.8448979999999999	1.0	0.8448979999999999	1.0	0	s10_k1_n50_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r50_k6.solution.txt	1	4	18	290	0.0	50	6	1	0.833333	0.01	0.739592	1.0	0.739592	0.94	0	s10_k1_n50_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r50_k7.solution.txt	1	4	18	290	0.0	50	7	1	0.857143	0.01	0.705306	1.0	0.705306	0.94	0	s10_k1_n50_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r50_k8.solution.txt	1	4	18	290	0.0	50	8	1	0.875	0.0	0.737143	1.0	0.737143	1.0	0	s10_k1_n50_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k1_n50_M12_m7_simulations.txt_mcctCA_PC_r50_k9.solution.txt	1	4	18	290	0.0	50	9	1	0.8888889999999999	0.0	0.702857	1.0	0.702857	1.0	0	s10_k1_n50_M12_m7	RECAP-r50	12	7
RECAP/M12_m7/s10_k2_n50_M12_m7_simulations.txt_mcctCA_PC_r100_k10.solution.txt	1	4	28	274	0.0	50	10	2	0.8	0.0	0.754967	1.0	0.879184	1.0	0	s10_k2_n50_M12_m7	RECAP-r100	12	7
